# ln(den) G1 G2 G3 G4 G5 G6
2.288471260412773933e+00 3.564732475901502440e+00 9.732639747229973048e-01 -1.741211999999999982e+00 3.382535999999999321e-01 8.068703999999997656e-01 -3.081167999999999685e-01
-2.671944766562312168e+00 -1.355289041991393217e+00 -2.076313124657991338e-02 -2.903171999999999642e+00 2.143307999999999325e+00 -6.741995999999998546e+00 4.589843999999999369e+00
-5.222206794331745172e+00 1.668804000019014522e+00 3.800415000061477588e+00 -1.276787999999999812e-01 -2.355563999999999325e+00 -8.613575999999998345e+00 2.518775999999999904e+00
-3.890250829008823352e+00 -1.797664665224871117e+00 2.042856761250391173e+00 5.073888000000000176e+00 2.535155999999999743e+00 -7.934232000000000617e+00 5.787311999999998235e+00
1.824649792281064498e+00 2.269484442442137428e+00 1.577597160056307124e-01 -1.209432000000000063e+00 -1.160684400000000061e+00 3.381623999999999963e+00 -3.964895999999999532e+00
-1.399335857698838614e+00 3.510719824825625501e-01 4.529553734754116490e-01 9.366660000000002206e-01 -7.993007999999999669e+00 6.162612000000001089e+00 -2.860295999999999950e+00
1.669125079868555073e+00 2.632111711097752771e+00 5.573839459831987364e-01 -9.976007999999997322e-02 -3.651803999999999384e+00 1.380191999999999641e+00 3.792072000000000109e+00
1.922183608775709596e+00 -3.503906708492601663e+00 -4.233385640670889738e-01 -3.611171999999999827e+00 2.328323999999999838e+00 1.486500000000000044e-01 7.932551999999999381e-01
1.159527501464699295e+00 -1.619839088290424112e+00 8.317484618796509022e-01 -1.592879999999999630e+00 -3.691139999999998977e+00 -3.817067999999999017e+00 3.519108000000000125e+00
1.795954211910910869e+00 4.223982425434958721e+00 -5.774810397465327538e-01 -8.985612000000000599e-01 2.035248000000000168e+00 1.384992000000000445e-01 3.243587999999999916e+00
3.050740320377188786e-01 -6.514686813709118063e+00 -4.301118987850192088e-01 1.094547600000000065e+00 3.157847999999999988e+00 -4.429980000000000029e-01 3.956279999999999575e+00
-5.854424777688918557e-02 4.285700175330390493e+00 3.736055085734727582e-02 4.492583999999999911e+00 -3.787212000000000245e+00 -1.298939999999999984e+00 -5.091143999999999892e+00
1.650484788980219220e+00 3.417788138239246987e+00 -1.093178103803060131e+00 -8.411039999999998518e-01 -8.885207999999998607e-03 2.668235999999999386e+00 -3.205883999999999290e+00
2.304261077129676316e+00 1.131889173954871985e+00 -7.038099979644842075e-02 -1.311395999999999951e-01 -1.930620000000000003e+00 -2.656379999999999963e+00 -3.418464000000000169e+00
2.463782215125262187e+00 1.388368153099203139e+00 7.635590676102480545e-01 -8.772299999999998155e-02 -2.888915999999999595e+00 -1.919999999999999485e+00 -1.157392799999999777e+00
8.761792168569417782e-01 -4.846484881199165096e-01 -1.731010877831433259e+00 6.544691999999998622e-01 -3.178031999999999968e+00 1.757184000000000079e+00 3.507719999999999505e+00
-7.407424152791486360e-01 7.366657938640586600e+00 -3.728447311686122201e-01 -4.993932000000000926e+00 -1.407923999999999953e+00 -3.766091999999999551e+00 6.325452000000000297e-01
-9.764852991523711445e-01 -5.584618541576452655e-01 1.545086007112708715e-01 -6.388404000000001304e+00 2.800020000000000397e+00 7.039488000000002188e+00 -1.958556000000000186e+00
1.054888550145953036e-01 1.605572706257270887e+00 1.196706244484126325e+00 3.693876000000000381e+00 -6.404844000000000648e+00 -2.564400000000000013e+00 1.136323199999999645e+00
2.271616680447371972e-02 -3.574869990339693437e+00 4.786517507072740596e-02 9.574103999999998837e-01 -5.718239999999999768e+00 -4.833432000000000173e+00 2.963400000000000034e+00
-2.228669424414441380e+00 -7.097499953067107015e+00 1.887373249631893124e+00 -1.703759999999999719e-01 -5.644451999999999359e+00 4.290719999999999423e+00 1.848623999999999601e+00
1.686010127630485078e+00 2.346684338698751038e+00 -1.403508610678309454e+00 -2.475420000000000620e+00 1.234644000000000297e+00 -3.891204000000000329e-01 -2.982791999999999888e+00
2.304378269169806703e+00 -1.690600066629929232e+00 4.621311719210542956e-01 -7.605035999999999463e-01 -2.505743999999999527e+00 -4.921211999999999254e-01 -3.483648000000000078e+00
5.036917924459357598e-01 -7.549257827808482091e-01 -1.492502971142835477e+00 1.406231999999999704e+00 -4.041791999999999163e+00 -1.159382399999999702e+00 5.058815999999999313e+00
9.412994654788588988e-01 2.179181727356577003e+00 -1.465709901679705718e+00 -4.984271999999998926e+00 -3.398459999999999259e-01 2.359883999999999205e+00 -1.780079999999999885e+00
1.367018097081333483e+00 -3.438316622030618053e+00 3.945544689816610218e-01 -2.583275999999999684e+00 -4.028844000000000314e+00 -1.555811999999999973e+00 2.812067999999999568e+00
-9.854003816325200837e-01 -1.196927747339451509e+00 -1.437938766823685599e+00 2.992619999999999614e+00 -3.293807999999999403e+00 -1.687187999999999910e+00 7.659383999999999304e+00
-3.339180925070782679e-01 2.998154752224442277e+00 -1.854900616890314602e+00 -3.357744000000001172e+00 -4.803864000000000800e+00 -1.124256000000000144e+00 3.576036000000000215e+00
2.733001603815364833e-01 -3.856621360258557507e-01 6.196629254105394669e-01 -2.873376000000000374e+00 -5.809704000000001756e+00 1.923191999999999680e-01 5.222856000000001941e+00
1.968358091581200453e-01 7.835129843862607968e-02 1.935946250302573945e+00 7.998827999999999494e-02 -1.549788000000000165e+00 4.922639999999999461e+00 4.212623999999999036e+00
1.763186283134072774e+00 -1.001596920539585822e+00 -6.250478676965712799e-01 5.392331999999999681e+00 1.465691999999999995e+00 -1.105344000000000104e+00 3.223367999999999789e-01
-3.862111390561981494e+00 8.557680008015255524e+00 2.346630037417777537e+00 -4.047624000000000777e+00 1.286664000000000252e+00 7.301340000000000607e-01 -5.994299999999999962e+00
-7.132664680845729466e-02 1.202679680273870622e+00 -1.914916195052903447e+00 2.611763999999999974e+00 2.745179999999999954e+00 -1.671299999999999869e-02 -5.203788000000000302e+00
6.547479697634088769e-01 3.415720290660577252e+00 2.476222283779337952e-01 -1.134932400000000063e+00 -2.991299999999999848e+00 2.021855999999999653e+00 -6.075324000000000169e+00
2.009580517071236638e+00 -4.326091776781016307e+00 2.760611924941182016e-01 1.235028000000000015e+00 -1.532028000000000001e-01 -1.867739999999999734e+00 2.552687999999999846e+00
-1.208688128633380598e+00 5.995311693097467032e-01 -5.532494352498195767e+00 -3.334643999999998831e-01 -2.420183999999999447e+00 1.922243999999999620e+00 -2.719031999999999449e+00
-6.406698711202870600e-01 4.643047880454137299e+00 6.576135204034352366e-01 -1.120915200000000000e-01 -3.450924000000000547e+00 1.019450400000000201e+00 7.516608000000001510e+00
-1.548361064807886267e+00 1.098880300446590352e+00 -1.011148436475039381e+00 -7.575383999999998785e+00 1.161149999999999682e+00 3.469019999999998660e+00 -5.988576000000000121e+00
-6.454769106315035643e+00 -6.047087763322570808e+00 2.537310445104493439e+00 1.451040000000000330e+00 -9.550308000000000686e-01 -1.185083999999999982e+01 -1.575984000000000496e+00
-1.370786774374104677e+00 -3.796232163938787707e+00 -1.555663374629644213e+00 3.460572000000000870e+00 9.397296000000001648e-01 4.496628000000000291e+00 -4.010112000000000343e+00
1.606279715844969036e-01 -5.000592253726371617e+00 1.303331008289840609e+00 -1.229027999999999787e+00 -4.314359999999999751e+00 -3.468443999999998972e+00 2.120579999999999909e+00
7.526769110435040933e-01 -3.393694083478481893e+00 7.226345015344676215e-01 6.176255999999998636e+00 -1.931063999999999670e+00 -7.666427999999999576e-01 -1.698035999999999657e+00
-8.335776427029649091e-03 3.491536105703236803e+00 -8.155096526049185890e-01 -6.132023999999999808e-02 -2.563487999999999545e+00 -2.866788000000000114e+00 6.852960000000000385e+00
-1.082698142318808676e+00 3.398585680017859101e+00 -6.701957695720950348e-01 5.767152000000000278e+00 2.188907999999999632e+00 4.598664000000000307e+00 -5.543712000000001083e+00
7.401767943664570026e-01 -4.350465649478162611e+00 1.932859374627075688e+00 4.439207999999999488e-01 2.153507999999999534e+00 8.738316000000000416e-01 2.631275999999999726e+00
-2.811556852515463500e+00 -1.638777005989389579e+00 1.835547182996621896e+00 3.384876000000000218e+00 4.424328000000000038e+00 -7.462823999999999458e+00 -4.325808000000000320e+00
1.312456988561775117e-01 4.205594962690120120e+00 1.283277596924695008e+00 4.096763999999999406e+00 -2.750652000000000097e+00 4.352195999999999287e+00 1.340819999999999901e+00
2.015244948617622711e-01 1.343630679119403037e+00 -1.784514859284551669e+00 9.587724000000001912e-01 -1.147633200000000464e+00 4.179372000000000753e+00 3.915744000000000113e+00
-7.288257466078136293e-01 1.553826920452618943e+00 1.255610293896944007e+00 -5.077823999999999671e+00 -3.604440000000000310e+00 6.091032000000002000e+00 -2.385059999999999736e+00
4.144554184351338655e-02 -6.578471894066902914e-01 -1.824981685812298027e+00 -4.991436000000000206e+00 1.422876000000000030e+00 1.476900000000000102e+00 3.528420000000000556e+00
1.447598191633428177e+00 -3.284564032140571133e-01 -2.983457280021207803e-01 -2.952503999999999795e+00 -3.874739999999999185e+00 -1.551227999999999607e+00 4.171307999999999794e+00
-3.246685556911622084e-01 -6.832526218910014992e-02 -7.332969763833910859e-01 -1.994687999999999461e-01 2.671151999999999749e+00 -5.841096000000000288e+00 6.417120000000000601e+00
1.179718682292784759e+00 -1.632495562174920201e+00 5.280448042733123515e-01 -4.856171999999999711e-01 1.141112399999999694e+00 4.396668000000000021e+00 -5.002836000000000283e+00
-1.120843234144520251e+00 2.021780268084780452e-01 5.418243745338442441e-01 4.731612000000001927e+00 5.013923999999999603e-01 1.340231999999999868e+00 8.898276000000002739e+00
1.131962410115351814e+00 -1.687774632383967521e+00 -1.904971460080499557e-01 -1.040745599999999715e+00 4.599803999999999560e-01 -3.480863999999999514e+00 1.918067999999999884e+00
-4.662391949649875023e-01 -2.276241296139384751e+00 -9.430513211237471216e-01 3.549324000000000368e+00 -2.688731999999999900e+00 6.176844000000000001e+00 -4.380840000000000067e+00
-3.526823715953930627e-01 1.183342916514511733e+00 2.229075081125646562e+00 4.714271999999999352e+00 2.139348000000000027e+00 2.201927999999999663e+00 -3.416436000000000028e+00
1.122054443705277488e-01 -6.245030042203129739e+00 -7.021709801459647959e-01 5.121048000000001821e+00 1.883304000000000311e+00 8.633279999999998733e-01 -4.397339999999999582e-01
1.427378197508156754e+00 -4.100841501822549695e+00 9.502451406608777296e-01 -4.162259999999999849e+00 1.092891599999999741e+00 -1.407251999999999947e+00 -5.536716000000000415e-01
3.885008015894523825e-01 4.932617755442096019e+00 1.076038056855188163e+00 -2.184144000000000085e-01 -9.152687999999999935e-01 -2.095752000000000059e+00 5.559251999999998972e+00
-2.782080929269374892e+00 3.727117892730119397e+00 2.608283020387916484e-02 5.731092000000000297e+00 -3.992399999999999949e+00 -4.044443999999999484e+00 -8.175456000000000500e+00
2.124270044514902533e+00 9.691715504531780434e-01 1.453475072206602547e+00 -1.039808400000000077e+00 2.803367999999999860e+00 -1.790124000000000160e-01 1.142671199999999887e+00
1.403617054663685471e+00 2.635440745520706951e+00 1.152017570917670958e-01 9.258192000000000643e-01 1.331231999999999971e-01 5.826048000000000116e+00 -1.884383999999999837e+00
-4.285756123759925096e+00 -2.655333863171726261e+00 1.251686464100836060e+00 7.176900000000001612e+00 2.921447999999999823e+00 8.167992000000001696e+00 -5.967900000000000205e+00
1.373447177114726303e+00 -8.857804678243630381e-01 -5.212460937610319256e-02 4.523111999999999355e+00 -2.159435999999999911e+00 -4.114740000000000286e+00 1.812983999999999929e+00
1.014823149912974731e+00 9.762785407800353976e-01 -3.054191123155892029e+00 1.909847999999999268e-01 -1.742807999999999247e+00 1.237679999999999669e+00 7.163231999999999378e-01
1.295557154643263820e+00 -1.120051326233546973e+00 8.339087365538622176e-02 6.041591999999999796e-02 -5.176631999999999678e+00 2.122788000000000175e-01 -4.456463999999998649e+00
-3.465193717921132066e+00 -4.637319387681333893e+00 -1.178982965780780212e+00 -9.068363999999998981e+00 -1.212599999999999900e+00 -1.654715999999999854e+00 9.195923999999999765e-01
2.238142882388724608e+00 4.183963048640111815e+00 4.638984349710137400e-02 -1.022924399999999956e+00 1.613735999999999837e+00 -1.169875200000000337e+00 1.687980000000000480e+00
-2.669992572190703406e+00 8.237742225160183951e-01 1.503437017815362875e+00 -3.411671999999999483e-01 2.392283999999999633e+00 -1.262747999999999760e+00 1.001837999999999873e+01
1.305252331102349839e+00 -1.435169172313846664e+00 3.636068877186853648e-02 -6.537179999999999325e+00 -9.962327999999998074e-01 -1.365707999999999700e+00 3.473231999999999431e-01
1.265599381303261217e-01 -2.320726676328217775e-01 3.007639776362147077e-01 -1.759788000000000352e+00 -1.777476000000000056e+00 -1.832628000000000312e-01 -8.306783999999998613e+00
1.916840958903248016e+00 3.877763469359089221e+00 2.376648347948390194e-01 1.192618799999999979e+00 -1.423787999999999998e-01 2.993424000000000085e+00 2.684867999999999810e+00
-3.246154264898770236e+00 -1.702525068870599512e+00 -4.819367645975885850e+00 1.656551999999999580e+00 5.123975999999998976e+00 -3.300119999999998832e+00 -5.978939999999999699e+00
-4.958452731317581019e+00 -4.954012874496569907e+00 3.022528464693452932e+00 -1.764671999999999574e+00 2.028899999999999704e+00 -7.916963999999998336e+00 1.595639999999999725e+00
1.081358631940098514e+00 -2.432510564655983032e+00 -1.428998218371429152e+00 3.923148000000000302e+00 9.153263999999998735e-01 -2.264100000000000001e+00 -9.755916000000000032e-01
1.064785975398661044e+00 -3.923828699889742033e+00 1.673809760292411519e-01 2.905787999999999371e+00 3.853799999999999448e-01 -3.617700000000000138e+00 4.031255999999999062e+00
8.078941338509740833e-01 1.778317298493351239e-01 -2.692682589309279284e-01 2.016779999999999795e+00 6.194459999999999411e+00 -3.583283999999999914e+00 -1.955652000000000168e+00
2.145374224449706269e+00 2.670875410469774280e+00 -1.200964619416541757e+00 -2.041488000000000191e+00 8.256420000000002091e-01 -9.868440000000000545e-01 1.682027999999999412e+00
-1.395723593856872391e+00 3.300420993528177527e-01 5.939847457089663108e-01 -9.960264000000000451e+00 -3.986627999999998728e-01 -2.319083999999999257e+00 -2.219387999999999472e+00
-6.436360388443936043e-02 -2.604062679683316617e-02 -1.970689240948806376e-01 -3.650171999999999528e+00 -4.447140000000000537e-01 1.300943999999999878e+00 1.235039999999999916e+00
1.858001171803317364e-01 -2.545052834145034470e+00 -8.856172434235565216e-01 -5.495759999999999756e+00 2.331792000000000031e-01 -2.988167999999999935e+00 -4.686527999999999139e+00
7.976146756403951210e-01 -3.417249500501021164e-01 -2.855322990655711379e+00 -3.115800000000000125e+00 -1.394808000000000159e-01 4.544868000000000241e-01 -2.116800000000000015e+00
-8.914129161503706045e-02 5.008675452779994153e+00 1.007009676294368994e+00 -3.974663999999999753e+00 -3.291923999999998962e+00 -2.966879999999999740e+00 -3.550139999999999851e+00
5.766175282444778727e-01 -2.171297721868510333e+00 -5.723011174414798230e-01 -2.513220000000000454e+00 1.986432000000000198e+00 -3.441743999999999915e+00 -5.972520000000001161e+00
2.490677309479352175e+00 -3.318685750020130776e+00 -9.817511634068772433e-03 -1.501211999999999769e+00 -1.637988000000000000e+00 1.261187999999999976e+00 -1.334735999999999922e+00
-5.552922454913679084e-01 2.815500674476822507e+00 2.224793607067022116e-01 -1.938072000000000461e+00 5.441940000000000666e-01 7.894140000000001933e+00 4.211892000000000635e+00
9.362166066794073149e-01 -3.052825754083612786e+00 -1.210583396666176093e+00 5.768267999999998619e-01 -2.823071999999999804e+00 -1.037557199999999957e+00 8.540208000000000244e-01
1.873461195162989590e+00 -1.282682927887841551e+00 -9.618077530685880117e-01 -4.086359999999999104e+00 4.540823999999998861e-01 6.334259999999999335e-01 2.689068000000000236e+00
1.947293638590405385e+00 2.815234120386440608e+00 4.657196754440665054e-01 -1.222007999999999983e+00 -4.500275999999999499e+00 2.395235999999999477e-01 -9.510455999999998244e-01
1.321607744630001413e+00 2.271928964727145672e+00 -1.189326365643699646e+00 7.281792000000002485e-01 -3.677376000000001088e-01 -7.617876000000003422e-01 -5.416836000000001761e+00
-8.519174743235494063e+00 3.101367234545606699e+00 -4.420590290102587083e+00 -3.611855999999999067e+00 1.850087999999999733e-01 -9.880751999999999313e+00 -7.198235999999999635e+00
1.303350909683023806e+00 -3.337864598777645853e+00 1.303925439211014448e-01 5.414544000000000246e+00 -1.514412000000000050e-02 2.385911999999999811e+00 -1.240704000000000029e+00
-2.139306889481487506e+00 -1.855605094063119465e+00 -1.546288594888408641e+00 -4.515036000000000271e+00 -3.289547999999999917e+00 2.899920000000000275e+00 7.575143999999999878e+00
